set_num,set_name,piece_count,real_price,real_ppp,theme_cat,theme_lic
30231-1,Space Insectoid,27,3.49,0.13,Standard,FALSE
6955-1,Space Lock-Up Isolation Base,253,48.85,0.19,Standard,FALSE
3365-1,Space Moon Buggy,37,5.17,0.14,Standard,FALSE
6902-1,Space Plane,20,2.86,0.14,Standard,FALSE
5985-1,Space Police Central,631,85.46,0.14,Standard,FALSE
6469-1,Space Port Value Pack,130,13.98,0.11,Standard,FALSE
3367-1,Space Shuttle,231,31.06,0.13,Standard,FALSE
7470-1,Space Shuttle Discovery-STS-31,828,63.32,0.08,Standard,FALSE
6455-1,Space Simulation Station,245,41.95,0.17,Standard,FALSE
10192-1,Space Skulls,956,108.19,0.11,Standard,FALSE
8400-1,Space Speeder,14,3.79,0.27,Standard,FALSE
2964-1,Space Spider,46,8.58,0.19,Standard,FALSE
70700-1,Space Swarmer,86,11.99,0.14,Standard,FALSE
2543-1,Spacecraft,18,2.86,0.16,Standard,FALSE
70130-1,Sparratus' Spider Stalker,292,24.99,0.09,Standard,FALSE
6092-2,Special Edition Creative Building Tub,700,17.33,0.02,Standard,FALSE
10026-1,Special Edition Naboo Starfighter,187,51.8,0.28,Standard,TRUE
1616-1,Special Two-Set Space Pack,132,18.79,0.14,Standard,FALSE
3033-1,Special Value Blue Tub,1200,28.58,0.02,Standard,FALSE
6933-1,Spectral Starguider,208,42.76,0.21,Standard,FALSE
8152-1,Speed Chasing,142,14.06,0.1,Standard,FALSE
6714-1,Speed Dragster,80,20.29,0.25,Standard,FALSE
8158-1,Speed Racer & Snake Oiler,242,21.63,0.09,Standard,FALSE
8646-1,Speed Slammer Bike,126,11.93,0.09,Standard,FALSE
6567-1,Speed Splash,29,4.29,0.15,Standard,FALSE
6625-1,Speed Trackers,62,10.02,0.16,Standard,FALSE
4641-1,Speedboat,34,5.17,0.15,Standard,FALSE
7244-1,Speedboat,107,35.77,0.33,Standard,FALSE
8633-1,Speedboat Rescue,340,43.27,0.13,Standard,FALSE
7128-1,Speeder Bikes,93,13.98,0.15,Standard,TRUE
6432-1,Speedway Transport,134,30.76,0.23,Standard,FALSE
5978-1,Sphinx Secret Surprise,347,71.46,0.21,Standard,FALSE
76016-1,Spider-Helicopter Rescue,299,44.99,0.15,Standard,TRUE
30302-1,Spider-Man,45,3.99,0.09,Standard,TRUE
76005-1,Spider-Man : Daily Bugle Showdown,476,49.99,0.11,Standard,TRUE
76004-1,Spider-Man : Spider-Cycle Chase,237,19.99,0.08,Standard,TRUE
10075-1,Spider-Man Action Pack,25,9.07,0.36,Standard,FALSE
1376-1,Spider-Man Action Studio,248,38.85,0.16,Standard,FALSE
4851-1,Spider-Man and Green Goblin -- The origins,218,37.99,0.17,Standard,TRUE
4852-1,Spider-Man vs. Green Goblin -- The final showdown,360,63.32,0.18,Standard,TRUE
6873-1,Spider-Man's Doc Ock Ambush,295,30.43,0.1,Standard,TRUE
4850-1,Spider-Man's first chase,191,25.33,0.13,Standard,TRUE
4853-1,Spider-Man's Street Chase,73,12.33,0.17,Standard,TRUE
4855-1,Spider-Man's Train Rescue,299,37,0.12,Standard,TRUE
76014-1,Spider-Trike vs. Electro,70,12.99,0.19,Standard,TRUE
5936-1,Spider's Secret,128,16.78,0.13,Standard,FALSE
4571-1,Spiky,8,3.95,0.49,Standard,FALSE
2504-1,Spinjitzu Dojo,373,51.77,0.14,Standard,FALSE
2257-1,Spinjitzu Starter Set,57,20.7,0.36,Standard,FALSE
70133-1,Spinlyn's Cavern,407,39.99,0.1,Standard,FALSE
9456-1,Spinner Battle Arena,418,40.58,0.1,Standard,FALSE
1371-1,Spinosaurus Attack,155,46.04,0.3,Standard,FALSE
9569-1,Spitta,20,10.14,0.51,Standard,FALSE
8402-1,Sports Car,68,10.85,0.16,Standard,FALSE
8638-1,Spy Jet Escape,339,51.77,0.15,Standard,TRUE
3439-1,Spy Runner,107,13.53,0.13,Standard,FALSE
6135-1,Spy Shark,60,12.99,0.22,Standard,FALSE
6895-1,Spy Trak 1,148,28.18,0.19,Standard,FALSE
70166-1,Spyclops Infiltration,109,9.99,0.09,Standard,FALSE
7030-1,Squad Car,52,5.07,0.1,Standard,FALSE
5969-1,Squidman Escape,42,6.5,0.15,Standard,FALSE
5980-1,Squidman's Pitstop,389,54.28,0.14,Standard,FALSE
697-1,Stage Coach,95,20.47,0.22,Standard,FALSE
79108-1,Stagecoach Escape,279,29.99,0.11,Standard,TRUE
3402-1,Stand with Lights,62,13.53,0.22,Standard,FALSE
4492-1,Star Destroyer,87,8.63,0.1,Standard,TRUE
75033-1,Star Destroyer,100,9.99,0.1,Standard,TRUE
6929-1,Star Fleet Voyager,242,38.44,0.16,Standard,FALSE
1789-1,Star Hawk II,292,41.27,0.14,Standard,FALSE
10191-1,Star Justice,895,108.19,0.12,Standard,FALSE
70703-1,Star Slicer,311,39.99,0.13,Standard,FALSE
4591-1,Star Strike,28,5.18,0.19,Standard,FALSE
9094-1,Star Striker,88,10.14,0.12,Standard,FALSE
75023-1,Star Wars Advent Calendar,254,39.99,0.16,Standard,TRUE
7958-1,Star Wars Advent Calendar,266,41.42,0.16,Standard,TRUE
75056-1,Star Wars Advent Calendar,274,39.99,0.15,Standard,TRUE
9509-1,Star Wars Advent Calendar,234,50.72,0.22,Standard,TRUE
7159-1,Star Wars Bucket,292,33.82,0.12,Standard,TRUE
76019-1,Starblaster Showdown,196,19.99,0.1,Standard,TRUE
1916-1,Starion Patrol,23,3.22,0.14,Standard,FALSE
9579-1,Starter Set,62,20.28,0.33,Standard,FALSE
3450-1,Statue of Liberty,2882,269.21,0.09,Standard,FALSE
7700-1,Stealth Hunter,164,17.32,0.11,Standard,FALSE
79102-1,Stealth Shell in Pursuit,162,19.99,0.12,Standard,TRUE
7473-1,Steel Sprinter vs. Mutant Lizard,42,4.77,0.11,Standard,FALSE
6956-1,Stellar Recon Voyager,233,64.17,0.28,Standard,FALSE
1349-1,Steven Spielberg Moviemaker Set,442,243.51,0.55,Standard,FALSE
6442-1,Sting Ray Explorer,152,29.03,0.19,Standard,FALSE
8228-1,Sting Striker,82,13.45,0.16,Standard,FALSE
70140-1,Stinger Duel,85,19.99,0.24,Standard,FALSE
6198-1,Stingray Stormer,408,100.04,0.25,Standard,FALSE
8956-1,Stone Chopper,31,6.5,0.21,Standard,FALSE
6089-1,Stone Tower Bridge,409,71.46,0.17,Standard,FALSE
8117-1,Storm Lasher,283,21.63,0.08,Standard,FALSE
4596-1,Storming Cobra,75,12.95,0.17,Standard,FALSE
8221-1,Storming Enforcer,97,13.45,0.14,Standard,FALSE
8008-1,Stormtrooper,361,46.04,0.13,Standard,TRUE
7896-1,Straight and Curved Rails,16,18.48,1.15,Standard,FALSE
70220-1,Strainorês Saber Cycle,161,14.99,0.09,Standard,FALSE
3431-1,Street Ball 2 vs 2,186,25.33,0.14,Standard,FALSE
5620-1,Street Cleaner,22,3.78,0.17,Standard,FALSE
8186-1,Street Extreme,757,76,0.1,Standard,FALSE
8644-1,Street Maniac,36,4.77,0.13,Standard,FALSE
3570-1,Street Soccer,199,23.11,0.12,Standard,FALSE
6649-1,Street Sweeper,63,10.32,0.16,Standard,FALSE
7242-1,Street Sweeper,63,9.53,0.15,Standard,FALSE
7707-1,Striking Venom,646,57.77,0.09,Standard,FALSE
7968-1,Strong,91,13.88,0.15,Standard,FALSE
6357-1,Stunt 'Copter N' Truck,177,33.48,0.19,Standard,FALSE
6515-1,Stunt Copter,35,5.11,0.15,Standard,FALSE
1070-1,Stunt Flyer,20,4.19,0.21,Standard,FALSE
1363-1,Stunt Go-Cart,25,3.95,0.16,Standard,FALSE
60019-1,Stunt Plane,140,19.99,0.14,Standard,FALSE
4586-1,Stunt Race Track,168,25.9,0.15,Standard,FALSE
1356-1,Stuntman Catapault,29,5.26,0.18,Standard,FALSE
6878-1,Sub Orbital Guardian,69,13.68,0.2,Standard,FALSE
21016-1,Sungnyemun,325,35.5,0.11,Standard,FALSE
8676-1,Sunset Cruiser,58,69.33,1.2,Standard,FALSE
6405-1,Sunset Stables,133,26.57,0.2,Standard,FALSE
8012-1,Super Battle Droid,379,45.33,0.12,Standard,TRUE
6426-1,Super Cycle Center,137,42.88,0.31,Standard,FALSE
70808-1,Super Cycle Chase,514,49.99,0.1,Standard,FALSE
6464-1,Super Rescue Complex,334,106.27,0.32,Standard,FALSE
70815-1,Super Secret Police Dropship,854,79.99,0.09,Standard,FALSE
30282-1,Super Secret Police Enforcer,40,4.99,0.12,Standard,FALSE
3408-1,Super Sports Coverage,222,40.58,0.18,Standard,FALSE
10221-1,Super Star Destroyer,3152,414.25,0.13,Standard,TRUE
1095-1,Super Sub,24,4.19,0.17,Standard,FALSE
76002-1,Superman Metropolis Showdown,119,12.99,0.11,Standard,TRUE
6862-2,Superman Vs Power Armor Lex,207,20.28,0.1,Standard,TRUE
76003-1,Superman: Battle of Smallville,418,49.99,0.12,Standard,TRUE
76009-1,Superman: Black Zero Escape,168,19.99,0.12,Standard,TRUE
7712-1,Supernova,287,23.11,0.08,Standard,FALSE
8366-1,Supersonic RC,429,164.62,0.38,Standard,FALSE
6010-1,Supply Wagon,35,6.73,0.19,Standard,FALSE
6351-1,Surf N' Sail Camper,188,31.55,0.17,Standard,FALSE
6880-1,Surface Explorer,82,18.11,0.22,Standard,FALSE
4567-1,Surfer,8,3.95,0.49,Standard,FALSE
60011-1,Surfer Rescue,32,6.99,0.22,Standard,FALSE
6348-1,Surveillance Squad,311,51.87,0.17,Standard,FALSE
7034-1,Surveillance Truck,261,37.99,0.15,Standard,FALSE
60058-1,SUV with Watercraft,219,19.99,0.09,Standard,FALSE
70111-1,Swamp Jump,91,14.99,0.16,Standard,FALSE
30311-1,Swamp Police Helicopter,51,3.49,0.07,Standard,FALSE
60066-1,Swamp Police Starter Set,78,9.99,0.13,Standard,FALSE
60069-1,Swamp Police Station,707,89.99,0.13,Standard,FALSE
8632-1,Swamp Raid,231,21.63,0.09,Standard,FALSE
70701-1,Swarm Interceptor,218,19.99,0.09,Standard,FALSE
7895-1,Switching Tracks,8,18.48,2.31,Standard,FALSE
21012-1,Sydney Opera House,270,40.58,0.15,Standard,FALSE
10234-1,Sydney Opera House,2989,319.99,0.11,Standard,FALSE
7477-1,T-1 Typhoon vs. T-Rex,605,83.5,0.14,Standard,FALSE
4477-1,T-16 Skyhopper,98,19,0.19,Standard,TRUE
75081-1,T-16 Skyhopper,247,24.99,0.1,Standard,TRUE
7312-1,T-3 Trike,99,13.15,0.13,Standard,FALSE
7931-1,T-6 Jedi Shuttle,389,62.13,0.16,Standard,TRUE
79120-1,T-Rawket Sky Strike,286,34.99,0.12,Standard,TRUE
5886-1,T-Rex Hunter,480,71.02,0.15,Standard,FALSE
5975-1,T-Rex Transport,321,67.64,0.21,Standard,FALSE
10189-1,Taj Mahal,5922,324.59,0.05,Standard,FALSE
3180-1,Tank Truck,222,21.36,0.1,Standard,FALSE
60016-1,Tanker Truck,191,19.99,0.1,Standard,FALSE
10198-1,Tantive IV,1408,162.87,0.12,Standard,TRUE
75011-1,Tantive IV & Alderaan,102,9.99,0.1,Standard,TRUE
30062-1,Target Practice,31,4.26,0.14,Standard,FALSE
3424-1,Target Practice,37,9.07,0.25,Standard,FALSE
70101-1,Target Practice,101,14.99,0.15,Standard,FALSE
6422-1,Telephone Repair,43,12.51,0.29,Standard,FALSE
7623-1,Temple Escape,554,64.91,0.12,Standard,TRUE
1355-1,Temple of Gloom,58,9.21,0.16,Standard,FALSE
70505-1,Temple of Light,565,69.99,0.12,Standard,FALSE
7417-1,Temple of Mount Everest,292,37.99,0.13,Standard,FALSE
7627-1,Temple of the Crystal Skull,929,86.55,0.09,Standard,TRUE
41516-1,Tentro,69,4.99,0.07,Standard,TRUE
8130-1,Terrain Crusher,44,5.61,0.13,Standard,FALSE
41506-1,Teslo,54,4.99,0.09,Standard,TRUE
76032-1,The Avengers Quinjet Chase,722,79.99,0.11,Standard,TRUE
76001-1,The Bat vs. Bane : Tumbler Chase,368,39.99,0.11,Standard,TRUE
7787-1,The Bat-Tank: The Riddler and Bane's Hideout,645,56.17,0.09,Standard,TRUE
7780-1,The Batboat: Hunt for Killer Croc,188,23.11,0.12,Standard,TRUE
6860-1,The Batcave,690,71.02,0.1,Standard,TRUE
7783-1,The Batcave: The Penguin and Mr. Freeze's Invasion,1071,103.99,0.1,Standard,TRUE
7786-1,The Batcopter: The Chase for Scarecrow,293,33.69,0.11,Standard,TRUE
7886-1,The Batcycle: Harley Quinn's Hammer Truck,267,32.45,0.12,Standard,TRUE
7779-1,The Batman Dragster: Catwoman Pursuit,92,11.56,0.13,Standard,TRUE
30300-1,The Batman Tumbler,57,3.99,0.07,Standard,TRUE
6864-1,The Batmobile and the Two-Face Chase,531,50.72,0.1,Standard,TRUE
7781-1,The Batmobile: Two-Face's Escape,386,34.65,0.09,Standard,TRUE
7784-1,The Batmobile: Ultimate Collectors' Edition,1045,80.89,0.08,Standard,TRUE
8038-1,The Battle of Endor,890,108.58,0.12,Standard,TRUE
9474-1,The Battle Of Helm's Deep,1368,131.89,0.1,Standard,TRUE
7929-1,The Battle of Naboo,241,25.88,0.11,Standard,TRUE
79017-1,The Battle of the Five Armies,472,59.99,0.13,Standard,TRUE
7782-1,The Batwing: The Joker's Aerial Assault,523,57.78,0.11,Standard,TRUE
3830-1,The Bikini Bottom Express,210,21.63,0.1,Standard,TRUE
4184-1,The Black Pearl,804,103.55,0.13,Standard,TRUE
70413-1,The Brick Bounty,745,99.99,0.13,Standard,FALSE
4840-1,The Burrow,568,64.09,0.11,Standard,TRUE
4182-1,The Cannibal Escape,279,31.06,0.11,Standard,TRUE
8781-1,The Castle of Morcia,637,110.99,0.17,Standard,FALSE
21113-1,The Cave,249,19.99,0.08,Standard,TRUE
4730-1,The Chamber of Secrets,591,90.65,0.15,Standard,TRUE
4970-1,The Chrome Crusher,168,41.95,0.25,Standard,FALSE
79006-1,The Council of Elrond,243,29.99,0.12,Standard,TRUE
9466-1,The Crazy Scientist & His Monster,430,50.72,0.12,Standard,FALSE
70014-1,The Croc Swamp Hideout,647,69.99,0.11,Standard,FALSE
21103-1,The DeLorean Time Machine,401,34.99,0.09,Standard,FALSE
4733-1,The Dueling Club,129,25.9,0.2,Standard,TRUE
4768-1,The Durmstrang Ship,550,59.64,0.11,Standard,TRUE
6857-1,The Dynamic Duo Funhouse Escape,380,40.58,0.11,Standard,TRUE
21019-1,The Eiffel Tower,321,34.99,0.11,Standard,FALSE
3832-1,The Emergency Room,236,32.45,0.14,Standard,TRUE
21107-1,The End,440,34.99,0.08,Standard,TRUE
21117-1,The Ender Dragon,634,69.99,0.11,Standard,TRUE
21114-1,The Farm,262,29.99,0.11,Standard,TRUE
7571-1,The Fight for the Dagger,258,32.04,0.12,Standard,TRUE
4702-1,The Final Challenge,60,13.15,0.22,Standard,TRUE
7009-1,The Final Joust,62,8.98,0.14,Standard,FALSE
21115-1,The First Night,408,39.99,0.1,Standard,TRUE
3817-1,The Flying Dutchman,241,25.36,0.11,Standard,TRUE
70811-1,The Flying Flusher,351,29.99,0.09,Standard,FALSE
4865-1,The Forbidden Forest,64,12.42,0.19,Standard,TRUE
70402-1,The Gatehouse Raid,248,29.99,0.12,Standard,FALSE
75053-1,The Ghost,929,89.99,0.1,Standard,TRUE
9467-1,The Ghost Train,741,81.16,0.11,Standard,FALSE
79010-1,The Goblin King Battle,841,101.45,0.12,Standard,TRUE
70503-1,The Golden Dragon,252,29.99,0.12,Standard,FALSE
8779-1,The Grand Tournament,312,37,0.12,Standard,FALSE
65642-1,The Grand Tournament with sword and shield,312,35.78,0.11,Standard,FALSE
4940-1,The Granite Grinder,109,20.97,0.19,Standard,FALSE
4910-1,The Hover Scout,40,4.19,0.1,Standard,FALSE
4530-1,The Hulk,39,15.21,0.39,Standard,TRUE
76041-1,The Hydra Fortress Smash,405,49.99,0.12,Standard,TRUE
4527-1,The Joker,57,15.21,0.27,Standard,TRUE
30303-1,The Joker Bumper Car,47,3.99,0.08,Standard,TRUE
5615-1,The Knight,21,3.78,0.18,Standard,FALSE
4866-1,The Knight Bus,257,36.24,0.14,Standard,TRUE
30111-1,The Lab,34,4.13,0.12,Standard,TRUE
21015-1,The Leaning Tower of Pisa,345,34.99,0.1,Standard,FALSE
70010-1,The Lion CHI Temple,1258,119.99,0.1,Standard,FALSE
4959-1,The Loader-Dozer,87,27.97,0.32,Standard,FALSE
4950-1,The Loader-Dozer,90,27.97,0.31,Standard,FALSE
4193-1,The London Escape,462,51.77,0.11,Standard,TRUE
79018-1,The Lonely Mountain,866,129.99,0.15,Standard,TRUE
76021-1,The Milano Spaceship Rescue,665,74.99,0.11,Standard,TRUE
4183-1,The Mill,365,41.42,0.11,Standard,TRUE
4204-1,The Mine,748,101.45,0.14,Standard,FALSE
21118-1,The Mine,922,109.99,0.12,Standard,TRUE
9473-1,The Mines of Moria,776,81.16,0.1,Standard,TRUE
9462-1,The Mummy,90,12.17,0.14,Standard,FALSE
21106-1,The Nether,469,34.99,0.07,Standard,TRUE
9476-1,The Orc Forge,366,40.58,0.11,Standard,TRUE
7570-1,The Ostrich Race,169,21.36,0.13,Standard,TRUE
75048-1,The Phantom,234,24.99,0.11,Standard,TRUE
4920-1,The Rapid Rider,39,5.59,0.14,Standard,FALSE
4930-1,The Rock Raiders,46,8.39,0.18,Standard,FALSE
4990-1,The Rock Raiders HQ,406,111.86,0.28,Standard,FALSE
4704-1,The Room of the Winged Keys,175,26.31,0.15,Standard,TRUE
79104-1,The Shellraiser Street Chase,620,59.99,0.1,Standard,TRUE
7776-1,The Shipwreck,241,28.08,0.12,Standard,FALSE
71006-1,The Simpsons House,2523,199.99,0.08,Standard,TRUE
9461-1,The Swamp Creature,70,7.09,0.1,Standard,FALSE
5988-1,The Temple of Anubis,711,114.33,0.16,Standard,FALSE
7199-1,The Temple of Doom,652,97.72,0.15,Standard,TRUE
76023-1,The Tumbler,1869,199.99,0.11,Standard,TRUE
7888-1,The Tumbler: Joker's Ice Cream Surprise,449,54.09,0.12,Standard,TRUE
4980-1,The Tunnel Transport,351,69.92,0.2,Standard,FALSE
7680-1,The Twilight,882,108.19,0.12,Standard,TRUE
3433-1,The Ultimate NBA Arena,491,101.31,0.21,Standard,FALSE
5919-1,The Valley of the Kings,164,28.58,0.17,Standard,FALSE
9464-1,The Vampyre Hearse,314,35.5,0.11,Standard,FALSE
21105-1,The Village,466,34.99,0.08,Standard,TRUE
9463-1,The Werewolf,243,20.28,0.08,Standard,FALSE
21006-1,The White House,560,53.41,0.1,Standard,FALSE
79005-1,The Wizard Battle,113,12.99,0.11,Standard,TRUE
9465-1,The Zombies,447,40.58,0.09,Standard,FALSE
30163-1,Thor and the Cosmic cube,25,5.06,0.2,Standard,TRUE
3350-1,Three Minifig Pack - City #1,24,6.76,0.28,Standard,FALSE
3351-1,Three Minifig Pack - City #2,21,6.76,0.32,Standard,FALSE
3346-1,Three Minifig Pack - Ninja #3,22,6.76,0.31,Standard,FALSE
7420-1,Thunder Blazer,69,10.13,0.15,Standard,FALSE
8960-1,Thunder Driller,235,32.56,0.14,Standard,FALSE
7702-1,Thunder Fury,197,17.33,0.09,Standard,FALSE
8119-1,Thunder Racer,48,5.42,0.11,Standard,FALSE
8125-1,Thunder Raceway,160,16.28,0.1,Standard,FALSE
70723-1,Thunder Raider,334,29.99,0.09,Standard,FALSE
1802-1,Tidy Treasure,22,2.97,0.13,Standard,FALSE
75082-1,TIE Advanced Prototype,355,39.99,0.11,Standard,TRUE
4479-1,TIE Bomber,230,37.99,0.17,Standard,TRUE
75008-1,TIE Bomber & Asteroid Field,60,9.99,0.17,Standard,TRUE
7664-1,TIE Crawler,548,56.17,0.1,Standard,TRUE
8087-1,TIE Defender,304,53.41,0.18,Standard,TRUE
7263-1,TIE Fighter,159,23.86,0.15,Standard,TRUE
7146-1,TIE Fighter,171,26.31,0.15,Standard,TRUE
9492-1,TIE Fighter,413,55.8,0.14,Standard,TRUE
7150-1,TIE Fighter & Y-wing,409,69.92,0.17,Standard,TRUE
7152-1,TIE Fighter & Y-wing,410,64.75,0.16,Standard,TRUE
7262-1,TIE Fighter and Y-Wing,412,61.66,0.15,Standard,TRUE
10131-1,TIE Fighter Collection,682,86.33,0.13,Standard,TRUE
6965-1,TIE Interceptor,32,6.17,0.19,Standard,TRUE
75031-1,TIE Interceptor,92,9.99,0.11,Standard,TRUE
6206-1,TIE Interceptor,212,23.11,0.11,Standard,TRUE
7181-1,TIE Interceptor,703,135.28,0.19,Standard,TRUE
9676-1,TIE Interceptor & Death Star,65,10.14,0.16,Standard,TRUE
7773-1,Tiger Shark Attack,339,33.69,0.1,Standard,FALSE
70224-1,Tigerês Mobile Command,712,79.99,0.11,Standard,FALSE
6495-1,Time Tunnelator,81,14.51,0.18,Standard,FALSE
6499-1,Time Tunnelator,81,14.51,0.18,Standard,FALSE
371-1,Tipper Truck,48,80.53,1.68,Standard,FALSE
8964-1,Titanium Command Rig,706,108.58,0.15,Standard,FALSE
70748-1,Titanium Dragon,360,39.99,0.11,Standard,FALSE
8679-1,Tokyo International Circuit,842,93.2,0.11,Standard,TRUE
8206-1,Tokyo Pit Stop,147,15.52,0.11,Standard,TRUE
70222-1,Tormakês Shadow Blazer,311,29.99,0.1,Standard,FALSE
41520-1,Torts,48,4.99,0.1,Standard,TRUE
6617-1,Tough Truck Rally,383,67.64,0.18,Standard,FALSE
8140-1,Tow Trasher,182,22.46,0.12,Standard,FALSE
7638-1,Tow Truck,129,14.11,0.11,Standard,FALSE
60056-1,Tow Truck,227,19.99,0.09,Standard,FALSE
6468-1,Tow-n-Go Value Pack,50,9.79,0.2,Standard,FALSE
10214-1,Tower Bridge,4287,256.39,0.06,Standard,FALSE
10237-1,Tower of Orthanc,2359,199.99,0.08,Standard,TRUE
7037-1,Tower Raid,364,32.45,0.09,Standard,FALSE
5883-1,Tower Takedown,136,20.28,0.15,Standard,FALSE
70110-1,Tower Target,92,14.99,0.16,Standard,FALSE
6326-1,Town Folk,35,8.58,0.25,Standard,FALSE
10224-1,Town Hall,2766,202.92,0.07,Standard,FALSE
6301-1,Town Mini-Figures,32,11.69,0.37,Standard,FALSE
6309-1,Town Mini-Figures,37,11.82,0.32,Standard,FALSE
10184-1,Town Plan,1981,162.29,0.08,Standard,FALSE
842-2,Town Plan Set,842,120.54,0.14,Standard,FALSE
60026-1,Town Square,914,119.99,0.13,Standard,FALSE
70163-1,Toxikita's Toxic Meltdown,429,39.99,0.09,Standard,FALSE
7848-1,Toys R Us City Truck,356,48.06,0.14,Standard,FALSE
8121-1,Track Marshall,48,5.42,0.11,Standard,FALSE
8360-1,Track Racer,24,5.07,0.21,Standard,FALSE
8183-1,Track Turbo RC,92,43.42,0.47,Standard,FALSE
7634-1,Tractor,78,14.11,0.18,Standard,FALSE
7155-1,Trade Federation AAT,158,27.06,0.17,Standard,TRUE
7184-1,Trade Federation MTT,470,67.64,0.14,Standard,TRUE
7662-1,Trade Federation MTT,1330,112.34,0.08,Standard,TRUE
6514-1,Trail Ranger,36,5.11,0.14,Standard,FALSE
10027-1,Train Engine Shed,664,88.64,0.13,Standard,FALSE
10128-1,Train Level Crossing,327,63.32,0.19,Standard,FALSE
118-2,Train Set,451,126.89,0.28,Standard,FALSE
7997-1,Train Station,387,50.55,0.13,Standard,FALSE
7937-1,Train Station,361,53.41,0.15,Standard,FALSE
60050-1,Train Station,423,64.99,0.15,Standard,FALSE
9558-1,Training Set,219,20.28,0.09,Standard,FALSE
6099-1,Traitor Transport,140,29.03,0.21,Standard,FALSE
70805-1,Trash Chomper,389,29.99,0.08,Standard,FALSE
7596-1,Trash Compactor Escape,370,53.41,0.14,Standard,TRUE
1896-1,Trauma Team,291,45.66,0.16,Standard,FALSE
7567-1,Traveller,21,4.26,0.2,Standard,FALSE
1463-1,Treasure Cart,23,3.32,0.14,Standard,FALSE
1788-1,Treasure Chest,159,33.63,0.21,Standard,FALSE
6029-1,Treasure Guard,22,2.86,0.13,Standard,FALSE
6557-1,Treasure Hunters,150,31.93,0.21,Standard,FALSE
70411-1,Treasure Island,181,19.99,0.11,Standard,FALSE
5909-1,Treasure Raiders,197,5.36,0.03,Standard,FALSE
1747-1,Treasure Surprise,22,2.97,0.13,Standard,FALSE
3722-1,Treasure Tomb,164,28.58,0.17,Standard,FALSE
6033-1,Treasure Transport,54,8.58,0.16,Standard,FALSE
6319-1,Trees and Fences,37,7.25,0.2,Standard,FALSE
6305-1,Trees and Flowers,12,10.6,0.88,Standard,FALSE
6317-1,Trees and Flowers,24,7.88,0.33,Standard,FALSE
70161-1,Tremor Track Infiltration,241,19.99,0.08,Standard,FALSE
21020-1,Trevi Fountain,731,49.99,0.07,Standard,FALSE
1249-1,Tri-motorbike,14,2.38,0.17,Standard,FALSE
6846-1,Tri-Star Voyager,69,9.98,0.14,Standard,FALSE
4281-1,Trial Classic Bag 3+,25,2.8,0.11,Standard,FALSE
4282-1,Trial Classic Bag 5+,37,2.8,0.08,Standard,FALSE
4283-1,Trial Size Box 3+,53,5.59,0.11,Standard,FALSE
4284-1,Trial Size Box 5+,121,8.39,0.07,Standard,FALSE
6709-1,Tribal Chief,16,5.81,0.36,Standard,FALSE
5885-1,Triceratops Trapper,271,50.72,0.19,Standard,FALSE
7051-1,Tripod Invader,165,20.7,0.13,Standard,FALSE
7038-1,Troll Assault Wagon,161,21.63,0.13,Standard,FALSE
7041-1,Troll Battle Wheel,508,43.27,0.09,Standard,FALSE
4712-1,Troll on the Loose,71,12.95,0.18,Standard,TRUE
5618-1,Troll Warrior,19,3.78,0.2,Standard,FALSE
852701-1,Troll Warrior Battle Pack,36,16.28,0.45,Standard,FALSE
7048-1,Troll Warship,493,86.55,0.18,Standard,FALSE
30110-1,Trolley,22,5.17,0.23,Standard,TRUE
7097-1,Trolls' Mountain Fortress,844,108.58,0.13,Standard,FALSE
7733-1,Truck & Forklift,343,27.04,0.08,Standard,FALSE
6739-1,Truck & Stunt Trikes,199,38.85,0.2,Standard,FALSE
6329-1,Truck Stop,137,35.73,0.26,Standard,FALSE
4005-1,Tug Boat,66,24.14,0.37,Standard,FALSE
4744-1,Tundra Tracker,141,24.66,0.17,Standard,FALSE
8365-1,Tuneable Racer,196,88.64,0.45,Standard,FALSE
8681-1,Tuner Garage,652,46.22,0.07,Standard,FALSE
8666-1,Tuner X,61,4.62,0.08,Standard,FALSE
6327-1,Turbo Champ,48,14.29,0.3,Standard,FALSE
6687-1,Turbo Prop I,78,13.29,0.17,Standard,FALSE
2263-1,Turbo Shredder,298,31.06,0.1,Standard,FALSE
6519-1,Turbo Tiger,47,6.76,0.14,Standard,FALSE
8195-1,Turbo Tow,43,6.4,0.15,Standard,FALSE
8634-1,Turbocar Chase,498,54.09,0.11,Standard,FALSE
79103-1,Turtle Lair Attack,488,49.99,0.1,Standard,TRUE
79117-1,Turtle Lair Invasion,888,99.99,0.11,Standard,TRUE
79121-1,Turtle Sub Undersea Chase,684,59.99,0.09,Standard,TRUE
79115-1,Turtle Van Takedown,368,39.99,0.11,Standard,TRUE
7113-1,Tusken Raider Encounter,93,12.95,0.14,Standard,TRUE
6425-1,TV Chopper,37,5.59,0.15,Standard,FALSE
6039-1,Twin-Arm Launcher,77,16.74,0.22,Standard,FALSE
7119-1,Twin-Pod Cloud Car,118,12.95,0.11,Standard,TRUE
9678-1,Twin-Pod Cloud Car & Bespin,78,10.14,0.13,Standard,TRUE
6497-1,Twisted Time Train,300,55.88,0.19,Standard,FALSE
7411-1,Tygurah's Roar,87,12.66,0.15,Standard,FALSE
8060-1,Typhoon Turbo Sub,197,26.7,0.14,Standard,FALSE
7052-1,UFO Abduction,211,31.06,0.15,Standard,FALSE
